force,x,y,strain,Z1,Z2,Z3,Z4,Z5,Z6,Z1-Z4,Z2-Z6,Z3-Z5,Tforce
2.5,1,2,10,404300,3376000,2325000,1937500,3840000,4352400,-1533200,-976400,-1515000,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1950000,3840000,4352400,-1545700,-976400,-1515000,2.57E+00
2.5,1,2,10,404300,3376000,2325000,1950000,3828000,4352400,-1545700,-976400,-1503000,2.57E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.57E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4352400,-1533200,-960400,-1502500,2.57E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4352400,-1533200,-960400,-1502500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4340700,-1533200,-964700,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4352400,-1533200,-976400,-1502500,2.56E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4340700,-1533200,-948700,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3816000,4352400,-1533200,-976400,-1478500,2.55E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3828000,4352400,-1533200,-976400,-1503000,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3816000,4364100,-1533200,-988100,-1491000,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3828000,4352400,-1533200,-976400,-1503000,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4375800,-1533200,-999800,-1502500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3852000,4364100,-1533200,-988100,-1514500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4364100,-1533200,-988100,-1502500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4340700,-1533200,-964700,-1490500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3816000,4352400,-1533200,-976400,-1478500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.55E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3828000,4364100,-1533200,-988100,-1503000,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.55E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3840000,4364100,-1533200,-988100,-1515000,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1950000,3840000,4364100,-1545700,-988100,-1502500,2.54E+00
2.5,1,2,10,404300,3392000,2337500,1950000,3828000,4352400,-1545700,-960400,-1490500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4352400,-1533200,-960400,-1502500,2.54E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4352400,-1533200,-976400,-1502500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4340700,-1533200,-948700,-1502500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3828000,4340700,-1533200,-964700,-1503000,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3828000,4364100,-1533200,-988100,-1503000,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3840000,4364100,-1533200,-988100,-1515000,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4364100,-1533200,-988100,-1502500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4364100,-1533200,-972100,-1502500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4340700,-1533200,-964700,-1502500,2.55E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3816000,4364100,-1533200,-972100,-1478500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4340700,-1533200,-948700,-1502500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4340700,-1533200,-964700,-1502500,2.56E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3816000,4352400,-1533200,-960400,-1478500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4340700,-1533200,-964700,-1502500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4364100,-1533200,-988100,-1502500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.56E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3840000,4364100,-1544400,-972100,-1502500,2.57E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4352400,-1533200,-976400,-1502500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4352400,-1533200,-976400,-1502500,2.56E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4340700,-1533200,-948700,-1490500,2.56E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3816000,4352400,-1531900,-960400,-1478500,2.57E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4352400,-1533200,-976400,-1490500,2.56E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3816000,4340700,-1533200,-964700,-1478500,2.57E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4352400,-1533200,-960400,-1502500,2.57E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3840000,4364100,-1533200,-972100,-1502500,2.56E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.56E+00
2.5,1,2,10,405600,3376000,2337500,1950000,3828000,4364100,-1544400,-988100,-1490500,2.56E+00
2.5,1,2,10,405600,3376000,2337500,1950000,3840000,4364100,-1544400,-988100,-1502500,2.55E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3828000,4352400,-1531900,-976400,-1490500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1950000,3840000,4352400,-1545700,-960400,-1502500,2.55E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3816000,4352400,-1533200,-960400,-1478500,2.56E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3816000,4352400,-1533200,-960400,-1478500,2.55E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4352400,-1531900,-960400,-1490500,2.54E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3828000,4364100,-1533200,-988100,-1490500,2.54E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3852000,4352400,-1531900,-976400,-1514500,2.55E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3852000,4352400,-1531900,-976400,-1514500,2.55E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4352400,-1531900,-960400,-1490500,2.54E+00
2.5,1,2,10,404300,3376000,2325000,1937500,3816000,4352400,-1533200,-976400,-1491000,2.54E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.55E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3828000,4340700,-1531900,-964700,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4340700,-1531900,-948700,-1490500,2.54E+00
2.5,1,2,10,404300,3392000,2337500,1937500,3828000,4352400,-1533200,-960400,-1490500,2.54E+00
2.5,1,2,10,404300,3376000,2337500,1937500,3840000,4352400,-1533200,-976400,-1502500,2.54E+00
2.5,1,2,10,405600,3376000,2337500,1950000,3840000,4352400,-1544400,-976400,-1502500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3840000,4352400,-1544400,-960400,-1502500,2.53E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3840000,4329000,-1544400,-937000,-1502500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3840000,4340700,-1531900,-948700,-1502500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4364100,-1531900,-972100,-1490500,2.54E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3828000,4352400,-1531900,-976400,-1490500,2.55E+00
2.5,1,2,10,405600,3376000,2337500,1937500,3828000,4364100,-1531900,-988100,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4364100,-1531900,-972100,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3828000,4364100,-1544400,-972100,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3840000,4340700,-1531900,-948700,-1502500,2.53E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3828000,4352400,-1544400,-960400,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4340700,-1531900,-948700,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3816000,4352400,-1531900,-960400,-1478500,2.53E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4364100,-1531900,-972100,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4352400,-1531900,-960400,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1950000,3840000,4352400,-1544400,-960400,-1502500,2.54E+00
2.5,1,2,10,405600,3376000,2337500,1950000,3828000,4352400,-1544400,-976400,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4340700,-1531900,-948700,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3840000,4340700,-1531900,-948700,-1502500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4352400,-1531900,-960400,-1490500,2.54E+00
2.5,1,2,10,405600,3392000,2337500,1937500,3828000,4364100,-1531900,-972100,-1490500,2.54E+00
2.5,1,2,10,406900,3376000,2337500,1937500,3840000,4352400,-1530600,-976400,-1502500,2.54E+00
2.5,1,2,10,406900,3392000,2337500,1950000,3840000,4364100,-1543100,-972100,-1502500,2.54E+00
2.5,1,2,10,406900,3392000,2337500,1937500,3828000,4352400,-1530600,-960400,-1490500,2.54E+00
2.5,1,2,10,406900,3392000,2337500,1937500,3840000,4329000,-1530600,-937000,-1502500,2.56E+00
2.5,-1,1,10,1181700,3464800,3487500,1245000,3400000,3816000,-63300,-351200,87500,2.52E+00
2.5,-1,1,10,1173900,3477000,3500000,1243750,3400000,3828000,-69850,-351000,100000,2.52E+00
2.5,-1,1,10,1172600,3464800,3487500,1242500,3400000,3816000,-69900,-351200,87500,2.51E+00
2.5,-1,1,10,1172600,3452600,3487500,1243750,3400000,3828000,-71150,-375400,87500,2.51E+00
2.5,-1,1,10,1170000,3452600,3487500,1242500,3400000,3816000,-72500,-363400,87500,2.51E+00
2.5,-1,1,10,1171300,3452600,3487500,1243750,3412500,3840000,-72450,-387400,75000,2.51E+00
2.5,-1,1,10,1170000,3440400,3475000,1242500,3400000,3816000,-72500,-375600,75000,2.50E+00
2.5,-1,1,10,1170000,3464800,3487500,1242500,3400000,3828000,-72500,-363200,87500,2.50E+00
2.5,-1,1,10,1171300,3452600,3487500,1242500,3400000,3816000,-71200,-363400,87500,2.49E+00
2.5,-1,1,10,1170000,3464800,3475000,1243750,3425000,3840000,-73750,-375200,50000,2.50E+00
2.5,-1,1,10,1171300,3452600,3475000,1247500,3400000,3852000,-76200,-399400,75000,2.50E+00
2.5,-1,1,10,1172600,3452600,3475000,1248750,3412500,3852000,-76150,-399400,62500,2.50E+00
2.5,-1,1,10,1171300,3452600,3475000,1247500,3425000,3852000,-76200,-399400,50000,2.49E+00
2.5,-1,1,10,1172600,3464800,3475000,1248750,3400000,3828000,-76150,-363200,75000,2.49E+00
2.5,-1,1,10,1172600,3440400,3475000,1248750,3412500,3852000,-76150,-411600,62500,2.49E+00
2.5,-1,1,10,1171300,3464800,3475000,1248750,3412500,3852000,-77450,-387200,62500,2.49E+00
2.5,-1,1,10,1171300,3452600,3475000,1248750,3412500,3852000,-77450,-399400,62500,2.49E+00
2.5,-1,1,10,1172600,3452600,3475000,1248750,3412500,3852000,-76150,-399400,62500,2.49E+00
2.5,-1,1,10,1170000,3452600,3462500,1248750,3412500,3840000,-78750,-387400,50000,2.49E+00
2.5,-1,1,10,1167400,3452600,3475000,1242500,3400000,3828000,-75100,-375400,75000,2.49E+00
2.5,-1,1,10,1168700,3452600,3475000,1242500,3412500,3816000,-73800,-363400,62500,2.49E+00
2.5,-1,1,10,1170000,3464800,3475000,1250000,3425000,3852000,-80000,-387200,50000,2.49E+00
2.5,-1,1,10,1171300,3452600,3475000,1247500,3412500,3852000,-76200,-399400,62500,2.49E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3425000,3840000,-78800,-387400,50000,2.49E+00
2.5,-1,1,10,1171300,3464800,3475000,1250000,3425000,3852000,-78700,-387200,50000,2.48E+00
2.5,-1,1,10,1170000,3440400,3475000,1246250,3425000,3840000,-76250,-399600,50000,2.49E+00
2.5,-1,1,10,1170000,3464800,3475000,1248750,3412500,3840000,-78750,-375200,62500,2.50E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3852000,-77500,-399400,62500,2.49E+00
2.5,-1,1,10,1168700,3452600,3462500,1250000,3412500,3840000,-81300,-387400,50000,2.49E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3400000,3840000,-77500,-387400,75000,2.48E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3425000,3852000,-77500,-399400,50000,2.48E+00
2.5,-1,1,10,1170000,3452600,3487500,1242500,3400000,3840000,-72500,-387400,87500,2.48E+00
2.5,-1,1,10,1166100,3452600,3475000,1242500,3412500,3828000,-76400,-375400,62500,2.48E+00
2.5,-1,1,10,1167400,3464800,3475000,1247500,3412500,3840000,-80100,-375200,62500,2.49E+00
2.5,-1,1,10,1170000,3452600,3462500,1248750,3412500,3852000,-78750,-399400,50000,2.49E+00
2.5,-1,1,10,1170000,3464800,3487500,1242500,3400000,3828000,-72500,-363200,87500,2.49E+00
2.5,-1,1,10,1167400,3452600,3475000,1242500,3412500,3828000,-75100,-375400,62500,2.49E+00
2.5,-1,1,10,1167400,3452600,3475000,1248750,3412500,3840000,-81350,-387400,62500,2.49E+00
2.5,-1,1,10,1170000,3452600,3475000,1248750,3412500,3840000,-78750,-387400,62500,2.48E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3425000,3852000,-77500,-399400,50000,2.48E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3840000,-77500,-387400,62500,2.48E+00
2.5,-1,1,10,1170000,3464800,3475000,1248750,3425000,3852000,-78750,-387200,50000,2.48E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3412500,3840000,-77550,-387400,62500,2.47E+00
2.5,-1,1,10,1168700,3464800,3462500,1247500,3425000,3840000,-78800,-375200,37500,2.48E+00
2.5,-1,1,10,1170000,3452600,3475000,1248750,3412500,3852000,-78750,-399400,62500,2.48E+00
2.5,-1,1,10,1170000,3440400,3475000,1247500,3425000,3840000,-77500,-399600,50000,2.47E+00
2.5,-1,1,10,1168700,3464800,3475000,1248750,3425000,3840000,-80050,-375200,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3840000,-80050,-387400,62500,2.46E+00
2.5,-1,1,10,1168700,3464800,3475000,1248750,3412500,3852000,-80050,-387200,62500,2.46E+00
2.5,-1,1,10,1170000,3452600,3462500,1247500,3412500,3840000,-77500,-387400,50000,2.47E+00
2.5,-1,1,10,1167400,3452600,3462500,1246250,3425000,3852000,-78850,-399400,37500,2.47E+00
2.5,-1,1,10,1170000,3452600,3462500,1248750,3412500,3840000,-78750,-387400,50000,2.47E+00
2.5,-1,1,10,1168700,3440400,3475000,1247500,3412500,3852000,-78800,-411600,62500,2.48E+00
2.5,-1,1,10,1167400,3452600,3475000,1247500,3425000,3840000,-80100,-387400,50000,2.47E+00
2.5,-1,1,10,1168700,3452600,3462500,1248750,3425000,3840000,-80050,-387400,37500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3852000,-80050,-399400,62500,2.47E+00
2.5,-1,1,10,1170000,3440400,3487500,1247500,3412500,3852000,-77500,-411600,75000,2.46E+00
2.5,-1,1,10,1168700,3440400,3475000,1247500,3412500,3840000,-78800,-399600,62500,2.48E+00
2.5,-1,1,10,1168700,3464800,3487500,1247500,3412500,3840000,-78800,-375200,75000,2.47E+00
2.5,-1,1,10,1168700,3452600,3462500,1241250,3400000,3828000,-72550,-375400,62500,2.47E+00
2.5,-1,1,10,1167400,3452600,3475000,1247500,3412500,3852000,-80100,-399400,62500,2.46E+00
2.5,-1,1,10,1171300,3452600,3475000,1245000,3425000,3852000,-73700,-399400,50000,2.47E+00
2.5,-1,1,10,1168700,3452600,3462500,1242500,3400000,3840000,-73800,-387400,62500,2.46E+00
2.5,-1,1,10,1166100,3452600,3475000,1242500,3400000,3828000,-76400,-375400,75000,2.47E+00
2.5,-1,1,10,1167400,3464800,3475000,1243750,3400000,3840000,-76350,-375200,75000,2.47E+00
2.5,-1,1,10,1168700,3452600,3462500,1247500,3400000,3816000,-78800,-363400,62500,2.47E+00
2.5,-1,1,10,1167400,3440400,3475000,1246250,3412500,3840000,-78850,-399600,62500,2.46E+00
2.5,-1,1,10,1170000,3452600,3487500,1248750,3412500,3840000,-78750,-387400,75000,2.46E+00
2.5,-1,1,10,1168700,3440400,3475000,1247500,3412500,3840000,-78800,-399600,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3425000,3852000,-77550,-399400,50000,2.47E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3852000,-77500,-399400,62500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3412500,3840000,-77550,-387400,62500,2.46E+00
2.5,-1,1,10,1167400,3464800,3475000,1246250,3425000,3852000,-78850,-387200,50000,2.46E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3840000,-77500,-387400,62500,2.47E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3828000,-77500,-375400,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3840000,-80050,-387400,62500,2.47E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3840000,-77500,-387400,62500,2.47E+00
2.5,-1,1,10,1167400,3452600,3475000,1246250,3412500,3840000,-78850,-387400,62500,2.48E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3840000,-80050,-387400,62500,2.48E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3412500,3840000,-78800,-387400,62500,2.48E+00
2.5,-1,1,10,1168700,3440400,3462500,1247500,3412500,3852000,-78800,-411600,50000,2.48E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3425000,3840000,-77550,-387400,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3412500,3840000,-77550,-387400,62500,2.48E+00
2.5,-1,1,10,1168700,3452600,3462500,1248750,3412500,3852000,-80050,-399400,50000,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3425000,3840000,-78800,-387400,50000,2.47E+00
2.5,-1,1,10,1168700,3464800,3475000,1247500,3400000,3840000,-78800,-375200,75000,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3412500,3840000,-78800,-387400,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3425000,3840000,-78800,-387400,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3412500,3852000,-78800,-399400,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3852000,-80050,-399400,62500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3425000,3840000,-78800,-387400,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3425000,3828000,-77550,-375400,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3425000,3840000,-78800,-387400,50000,2.46E+00
2.5,-1,1,10,1170000,3464800,3475000,1247500,3412500,3852000,-77500,-387200,62500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3400000,3816000,-77550,-363400,75000,2.46E+00
2.5,-1,1,10,1166100,3452600,3462500,1246250,3412500,3852000,-80150,-399400,50000,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3412500,3864000,-78800,-411400,62500,2.46E+00
2.5,-1,1,10,1168700,3440400,3475000,1247500,3412500,3840000,-78800,-399600,62500,2.47E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3840000,-77500,-387400,62500,2.46E+00
2.5,-1,1,10,1168700,3440400,3475000,1247500,3425000,3852000,-78800,-411600,50000,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3412500,3816000,-77550,-363400,62500,2.47E+00
2.5,-1,1,10,1166100,3464800,3462500,1247500,3350000,3840000,-81400,-375200,112500,2.45E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3852000,-77500,-399400,62500,2.48E+00
2.5,-1,1,10,1168700,3452600,3462500,1246250,3412500,3828000,-77550,-375400,50000,2.46E+00
2.5,-1,1,10,1168700,3464800,3462500,1247500,3412500,3840000,-78800,-375200,50000,2.46E+00
2.5,-1,1,10,1170000,3452600,3462500,1247500,3412500,3852000,-77500,-399400,50000,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1242500,3400000,3816000,-73800,-363400,75000,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3864000,-80050,-411400,62500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1243750,3412500,3828000,-75050,-375400,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3462500,1246250,3412500,3840000,-77550,-387400,50000,2.47E+00
2.5,-1,1,10,1170000,3464800,3475000,1248750,3425000,3840000,-78750,-375200,50000,2.47E+00
2.5,-1,1,10,1170000,3452600,3462500,1247500,3425000,3840000,-77500,-387400,37500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1246250,3425000,3852000,-77550,-399400,50000,2.47E+00
2.5,-1,1,10,1170000,3452600,3475000,1247500,3412500,3852000,-77500,-399400,62500,2.47E+00
2.5,-1,1,10,1168700,3452600,3475000,1247500,3412500,3840000,-78800,-387400,62500,2.46E+00
2.5,-1,1,10,1168700,3452600,3475000,1248750,3412500,3840000,-80050,-387400,62500,2.46E+00
2.5,-1,1,10,1168700,3464800,3475000,1241250,3400000,3828000,-72550,-363200,75000,2.46E+00
2.5,-1,1,10,1167400,3452600,3475000,1248750,3400000,3840000,-81350,-387400,75000,2.45E+00
2.5,-1,1,10,1168700,3440400,3475000,1246250,3400000,3852000,-77550,-411600,75000,2.45E+00
2.5,-1,1,10,1170000,3452600,3475000,1246250,3425000,3840000,-76250,-387400,50000,2.46E+00
2.5,-1,1,10,1170000,3440400,3475000,1247500,3412500,3840000,-77500,-399600,62500,2.46E+00
2.5,-1,1,10,1168700,3464800,3462500,1246250,3412500,3840000,-77550,-375200,50000,2.47E+00
